"Country","Facility Name","Owner Name (Company)","Operator Name","Latitude","Longitude","City (Site Name)","County","State / Province / Territory","Zip Code / Postal Code","Address","Total Capacity (MW)","Total Renewable Capacity (MW)","Primary Energy Source","Primary Renewable Energy Source","Coal (MW)","Natural Gas (MW)","Petroleum (MW)","Other Energy Source (MW)","Hydroelectric (MW)","Pumped-Storage Hydroelectric (MW)","Nuclear (MW)","Solar (MW)","Wind (MW)","Geothermal (MW)","Biomass (MW)","Tidal (MW)","Source Agency","Reference Period"
"United States","Oakfield Wind Project","","","46.058056","-68.147222","City of Oakfield","Aroostook","Maine","4747","464 Thompson Settlement Rd","148","148","Wind","Wind","0","0","0","0","0","0","0","0","148","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","O'Brien Wind","MidAmerican Energy Co","","43.200421","-95.624313","Primghar","O'Brien","Iowa","51245","620 Industrial Park Road","250.3","250.3","Wind","Wind","0","0","0","0","0","0","0","0","250.3","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ocean State Power","Ocean State Power Co","","42.009722","-71.668909","Harrisville","Providence","Rhode Island","2830","1575 Sherman Farm Road","254.2","0","Natural Gas","","0","254.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ocean State Power II","Ocean State Power II","","42.0099","-71.6701","Harrisville","Providence","Rhode Island","2830","1575 Sherman Farm Road","254.2","0","Natural Gas","","0","254.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","OCI Alamo 5 LLC","Consolidated Edison Development Inc.","","29.216667","-99.716111","Uvalde","Uvalde","Texas","78801","5061 Farm to Market 1023","100","100","Solar","Solar","0","0","0","0","0","0","0","100","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","OCI Alamo 6 LLC","OCI Solar Power","","30.993056","-102.270833","Fort Stockton","Pecos","Texas","79735","7234 Frye Road","105","105","Solar","Solar","0","0","0","0","0","0","0","105","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","OCI Alamo 7 LLC","Consolidated Edison Development Inc.","","33.04","-99.5525","Haskell","Haskell","Texas","79521","11180 Loop Rd","100","100","Solar","Solar","0","0","0","0","0","0","0","100","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oconee","Duke Energy Carolinas, LLC","","34.7939","-82.8986","Seneca","Oconee","South Carolina","29672","7800 Rochester Hwy","2666.7","0","Nuclear","","0","0","0","0","0","0","2666.7","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ocotillo","Arizona Public Service Co","","33.4225","-111.9122","Tempe","Maricopa","Arizona","85281","1500 East University","333.4","0","Natural Gas","","0","333.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ocotillo Express LLC","Pattern Operators LP","","32.752778","-116.044722","Ocotillo","Imperial","California","92259","1377 West Imerial Highway","265.4","265.4","Wind","Wind","0","0","0","0","0","0","0","0","265.4","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Odell Wind Farm","Algonquin Power Co","","43.853333","-94.931944","Windom","Cottonwood","Minnesota","56101","","200","200","Wind","Wind","0","0","0","0","0","0","0","0","200","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Odessa Ector Generating Station","Odessa-Ector Power Partners LP","","31.8403","-102.3264","Odessa","Ector","Texas","79766","2200 I-20 East","1152.8","0","Natural Gas","","0","1152.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Okeelanta Cogeneration","New Hope Power Company","","26.5769","-80.7469","South Bay","Palm Beach","Florida","33493","8001 Highway 27 South","128.9","128.9","Biomass","Biomass","0","0","0","0","0","0","0","0","0","0","128.9","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oklahoma Cogeneration Project","Oklahoma Cogeneration LLC","","35.439722","-97.625","Oklahoma City","Oklahoma","Oklahoma","73179","7425 SW 29th Street","122.4","0","Natural Gas","","0","122.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oklahoma Wind Energy Center","FPL Energy Oklahoma Wind LLC","","36.603967","-99.340047","Woodward","Woodward","Oklahoma","73801","3/8 mi W of Intrscn EW30/NS208","102","102","Wind","Wind","0","0","0","0","0","0","0","0","102","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oklaunion","Public Service Co of Oklahoma","","34.0825","-99.1753","Oklaunion","Wilbarger","Texas","76373","12567 FM Rd 3430","720","0","Coal","","720","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Old Hickory","USCE-Nashville District","","36.2972","-86.6556","Hendersonville","Sumner","Tennessee","37075","10 Powerplant Road","103.7","103.7","Hydroelectric","Hydroelectric","0","0","0","0","103.7","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Old Settler Wind","Old Settler Wind, LLC","","34.060333","-101.187628","Floydada","Floyd","Texas","79235","TBD","151.2","151.2","Wind","Wind","0","0","0","0","0","0","0","0","151.2","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Old Trail Wind Farm","Old Trail Wind Farm LLC","","40.4792","-88.7989","Ellsworth","McLean","Illinois","61737","13682N 2900 East Road","198","198","Wind","Wind","0","0","0","0","0","0","0","0","198","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oleander Power Project LP","Southern Power Co","","28.3661","-80.7947","Cocoa","Brevard","Florida","32926","555 Townsend Rd","994.4","0","Natural Gas","","0","994.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Olive","City of Burbank Water and Power","","34.1764","-118.3147","Burbank","Los Angeles","California","91502","164 West Magnolia Blvd","109.7","0","Natural Gas","","0","109.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oneta Energy Center","Oneta Power LLC","","36.0119","-95.6967","Broken Arrow","Wagoner","Oklahoma","74014","25142 East 105th ST. South","1214","0","Natural Gas","","0","1214","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ontelaunee Energy Center","Ontelaunee Energy Center","","40.4219","-75.9356","Reading","Berks","Pennsylvania","19605","5115 Pottsville Pike","728","0","Natural Gas","","0","728","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Optim Energy Altura Cogen LLC","Optim Energy LLC","","29.8161","-95.10773","Channelview","Harris","Texas","77530","2330 Sheldon Road","643.6","0","Natural Gas","","0","643.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Orange Cogeneration Facility","Northern Star Generation Services Co LLC","","27.87082","-81.825061","Bartow","Polk","Florida","33830","1901 Clear Springs Road","136.6","0","Natural Gas","","0","136.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Orange Grove Peaking Facility","Orange Grove Energy LP","","33.3594","-117.1114","Pala","San Diego","California","92059","35435 Pala Del Norte Road","118","0","Natural Gas","","0","118","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Origin Wind","Enel Green Power NA, Inc.","","34.446111","-97.269722","Hennepin","Murray","Oklahoma","73444","1593 Indian Road","150","150","Wind","Wind","0","0","0","0","0","0","0","0","150","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Orlando Cogen LP","Orlando CoGen Ltd LP","","28.442623","-81.412343","Orlando","Orange","Florida","32809","8275 Exchange Drive","122.4","0","Natural Gas","","0","122.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ormond Beach","NRG California South LP","","34.1292","-119.1689","Oxnard","Ventura","California","93033","6635 S. Edison Drive","1612","0","Natural Gas","","0","1612","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Osage Dam","Union Electric Co - (MO)","","38.2044","-92.6239","Eldon","Miller","Missouri","65026","617 River Road","208","208","Hydroelectric","Hydroelectric","0","0","0","0","208","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Osage Wind, LLC","Enel Green Power NA, Inc.","","36.706944","-96.700278","Burbank","Osage","Oklahoma","74633","Under Construction, N/A","150.4","150.4","Wind","Wind","0","0","0","0","0","0","0","0","150.4","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Osborn Wind Energy","Osborn Wind Energy LLC","","39.747699","-94.473482","Stewartsville","DeKalb","Missouri","64490","4842 SW State Road N","200.9","200.9","Wind","Wind","0","0","0","0","0","0","0","0","200.9","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Osceola (FL)","NRG Florida LP","","28.1289","-81.0978","St. Cloud","Osceola","Florida","34773","5200 Holopaw Road","600","0","Natural Gas","","0","600","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Osceola Windpower LLC","Osceola Windpower LLC","","43.4303","-95.4167","Harris","Osceola","Iowa","51345","6952 Hwy 9","100","100","Wind","Wind","0","0","0","0","0","0","0","0","100","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Osprey Energy Center Power Plant","Osprey Energy Center","","28.0525","-81.8083","Auburndale","Polk","Florida","33823","1651 W. Derby Ave.","644.2","0","Natural Gas","","0","644.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oswego Harbor Power","NRG Oswego Harbor Power Operations Inc","","43.4586","-76.5319","Oswego","Oswego","New York","13126","261 Washington Blvd.","1803.6","0","Petroleum","","0","0","1803.6","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Otay Mesa Generating Project","Otay Mesa Energy Center LLC","","32.581481","-116.914969","San Diego","San Diego","California","92154","606 De LA Fuente Court","688.5","0","Natural Gas","","0","688.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ottumwa","Interstate Power and Light Co","","41.0961","-92.555833","Ottumwa","Wapello","Iowa","52501","20775 Power Plant Road","725.9","0","Coal","","725.9","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","OU Spirit Wind Farm","Oklahoma Gas & Electric Co","","36.333803","-99.480144","Woodward","Woodward","Oklahoma","73801","46997 S. County Road 198","101.2","101.2","Wind","Wind","0","0","0","0","0","0","0","0","101.2","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ouachita","Entergy Louisiana LLC","","32.7061","-92.0683","Sterlington","Ouachita","Louisiana","71280","350 Harvey Gregg Rd.","903.9","0","Natural Gas","","0","903.9","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oxbow (OR)","Idaho Power Co","","44.971643","-116.835042","Oxbow","Baker","Oregon","97840","OR Highway 86 at the Snake R.","190","190","Hydroelectric","Hydroelectric","0","0","0","0","190","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oyster Creek","Exelon Nuclear","","39.8143","-74.2062","Forked River","Ocean","New Jersey","8731","PO Box 388","550","0","Nuclear","","0","0","0","0","0","0","550","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Oyster Creek Unit VIII","Dow Chemical Company-Oyster Creek VIII","","28.9802","-95.342","Freeport","Brazoria","Texas","77547","2301 Brazosport Blvd., OC-801","497.9","0","Natural Gas","","0","497.9","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ozark","USCE-Little Rock District","","35.4693","-93.8175","OZARK","Franklin","Arkansas","72949","PO BOX 507","100","100","Hydroelectric","Hydroelectric","0","0","0","0","100","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","P H Glatfelter","P H Glatfelter Co","","39.870935","-76.868117","Spring Grove","York","Pennsylvania","17362","228 S. Main Street","109.5","39.1","Coal","Biomass","70.4","0","0","0","0","0","0","0","0","0","39.1","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","P L Bartow","Duke Energy Florida, LLC","","27.859535","-82.601759","St. Petersburg","Pinellas","Florida","33702","1601 Weedon Island Drive","1475.6","0","Natural Gas","","0","1364.8","110.8","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pacific Wind LLC","EDF Renewable Asset Holdings, Inc.","","34.891389","-118.4325","Rosamond","Kern","California","93560","4551 170th Street West","151.7","151.7","Wind","Wind","0","0","0","0","0","0","0","0","151.7","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Paddys Run","Louisville Gas & Electric Co","","38.223592","-85.841704","Louisville","Jefferson","Kentucky","40211","4512 Bells Lane","226.6","0","Natural Gas","","0","226.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Palisades","Entergy Nuclear Palisades LLC","","42.323","-86.3146","Covert","Van Buren","Michigan","49043","27780 Blue Star Memorial Hwy.","811.8","0","Nuclear","","0","0","0","0","0","0","811.8","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Palisades Dam","U S Bureau of Reclamation","","43.334849","-111.205752","Palisades","Bonneville","Idaho","83428","n/a","176.4","176.4","Hydroelectric","Hydroelectric","0","0","0","0","176.4","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Palo Duro Wind","Palo Duro Wind","","36.243889","-101.001389","Perryton","Ochiltree","Texas","79070","14535 FM 1267","249.9","249.9","Wind","Wind","0","0","0","0","0","0","0","0","249.9","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Palo Verde","Arizona Public Service Co","","33.3881","-112.8617","Wintersburg","Maricopa","Arizona","85036","Wintersburg Road","4209.6","0","Nuclear","","0","0","0","0","0","0","4209.6","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Palomar Energy","San Diego Gas & Electric Co","","33.1197","-117.117778","Escondido","San Diego","California","92029","2300 Harveson Place","559","0","Natural Gas","","0","559","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Palouse","","","47.155833","-117.364444","Oakesdale","Whitman","Washington","99170","1171 Baird Road","105.3","105.3","Wind","Wind","0","0","0","0","0","0","0","0","105.3","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Panda Liberty Generation Plant","Panda Liberty O&M LLC","","41.7675","-76.39","Towanda","Bradford","Pennsylvania","18848","151 Liberty Lane","870","0","Natural Gas","","0","870","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Panda Patriot Generation Plant","Panda Patriot O&M LLC","","41.180833","-76.839167","Montgomery","Lycoming","Pennsylvania","17752","50 Patriot Lane","870","0","Natural Gas","","0","870","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Panda Sherman Power Station","PPG - O&M Panda Sherman Power LLC","","33.582573","-96.617893","Sherman","Grayson","Texas","75092","510 Progress Drive","803.2","0","Natural Gas","","0","803.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Panda Temple Power Station","PPG - O&M Panda Temple Power LLC","","31.055833","-97.317222","Temple","Bell","Texas","76501","2892 Panda Drive","1606.4","0","Natural Gas","","0","1606.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Panoche Energy Center","Panoche Energy Center, LLC","","36.6514","-120.5833","Firbaugh","Fresno","California","93662","43833 West Panoche Road","432","0","Natural Gas","","0","432","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Paradise","Tennessee Valley Authority","","37.2608","-86.9783","Drakesboro","Muhlenberg","Kentucky","42337","13246 State Route 176 Suite 10","2310.2","0","Natural Gas","","1150.2","1160","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Paris (WI)","Wisconsin Electric Power Co","","42.6658","-88.0131","Union Grove","Kenosha","Wisconsin","53182","335 North 172nd Avenue","381.6","0","Natural Gas","","0","381.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Paris Energy Center","Paris Generation LP","","33.6968","-95.5577","Paris","Lamar","Texas","75460","301 Lake Crook Road","265.6","0","Natural Gas","","0","265.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Parker Dam","U S Bureau of Reclamation","","34.295334","-114.140222","Parker","San Bernardino","California","92267","n/a","120","120","Hydroelectric","Hydroelectric","0","0","0","0","120","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Parlin Power Plant","GE Energy Financial Services","","40.460717","-74.327161","Parlin","Middlesex","New Jersey","8859","790 Washington Road","135","0","Natural Gas","","0","135","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pasadena Cogeneration","Pasadena Cogeneration LP","","29.72475","-95.176479","Pasadena","Harris","Texas","77506","955 Phillips Road","815","0","Natural Gas","","0","815","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pastoria Energy Facility, LLC","Calpine Corp - Pastoria Energy Center","","34.9556","-118.844","Lebec","Kern","California","93243","39789 Edmonston Pumping plant","779","0","Natural Gas","","0","779","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pattern Gulf Wind","Pattern Operators LP","","27.0011","-97.5994","Armstrong","Kenedy","Texas","78338","803 Gulf Wind Road","283.2","283.2","Wind","Wind","0","0","0","0","0","0","0","0","283.2","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pattern Panhandle Wind 2 LLC","Pattern Operators LP","","35.442778","-101.372778","Panhandle","Carson","Texas","79068","1797 FM 2385","181.7","181.7","Wind","Wind","0","0","0","0","0","0","0","0","181.7","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pattern Panhandle Wind LLC","Pattern Operators LP","","35.4275","-101.253056","Panhandle","Carson","Texas","79068","1797 FM 2385","218","218","Wind","Wind","0","0","0","0","0","0","0","0","218","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Paulding Wind Farm III","Paulding Wind Farm III LLC","","41.121","-84.751","Payne","Paulding","Ohio","45880","9630 SR 49","100.8","100.8","Wind","Wind","0","0","0","0","0","0","0","0","100.8","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pawnee","Public Service Co of Colorado","","40.2217","-103.6803","Brush","Morgan","Colorado","80723","14940 County Road 24","552.3","0","Coal","","552.3","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PB1 - Gila River","","","32.975","-112.694444","Gila Bend","Maricopa","Arizona","85337","1250 East Watermelon Street","619","0","Natural Gas","","0","619","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PB2 - Gila River","CXA Sundevil Power II","","32.975","-112.694444","Gila Bend","Maricopa","Arizona","85337","1250 East Watermelon Street","619","0","Natural Gas","","0","619","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Peach Bottom","Exelon Nuclear","","39.758936","-76.268742","Delta","York","Pennsylvania","17314","1840 Lay Road","2621.8","0","Nuclear","","0","0","0","0","0","0","2621.8","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pearsall","South Texas Electric Coop, Inc","","28.9275","-99.0919","Pearsall","Frio","Texas","78061","2393 County Road 1005","267.6","0","Natural Gas","","0","267.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pedricktown Cogeneration Company LP","Pedricktown Cogeneration Company LP","","39.7668","-75.4238","Pedricktown","Salem","New Jersey","8067","143 Highway 130","134.5","0","Natural Gas","","0","134.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Peetz Table Wind Energy","FPL Peetz Table Wind Energy","","40.986","-103.436","Peetz","Logan","Colorado","80747","9500 County Rd. 78","199.5","199.5","Wind","Wind","0","0","0","0","0","0","0","0","199.5","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pelton","Portland General Electric Co","","44.694374","-121.231379","Madras","Jefferson","Oregon","97741","4133 NW Pelton Dam Rd","109.8","109.8","Hydroelectric","Hydroelectric","0","0","0","0","109.8","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Penascal II Wind Project LLC","Avangrid Renewables LLC","","27.1197","-97.5499","Sarita","Kenedy","Texas","78385","881 South Highway 77","201","201","Wind","Wind","0","0","0","0","0","0","0","0","201","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Penascal Wind Power LLC","Avangrid Renewables LLC","","27.0702","-97.5077","Sarita","Kenedy","Texas","78385","581 South Highway 77","201.6","201.6","Wind","Wind","0","0","0","0","0","0","0","0","201.6","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Peno Creek","Union Electric Co - (MO)","","39.3531","-91.2295","Bowling Green","Pike","Missouri","63334","16303 Pike 43","240","0","Natural Gas","","0","240","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pensacola","Grand River Dam Authority","","36.4675","-95.041389","Langley","Mayes","Oklahoma","74350","Junction 82 & 28","130.1","130.1","Hydroelectric","Hydroelectric","0","0","0","0","130.1","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pensacola Florida Plant","Ascend Performance Materials LLC","","30.5958","-87.2525","Cantonment","Escambia","Florida","32533","3000 Old Chemstrand Rd","102","0","Natural Gas","","0","102","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Permian Basin","Luminant Generation Company LLC","","31.5839","-102.9633","Monahans","Ward","Texas","79756","600 North Yucca Dr.","447","0","Natural Gas","","0","447","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Perry","FirstEnergy Nuclear Operating Company","","41.8006","-81.1439","Perry","Lake","Ohio","44081","10 Center Road","1311.6","0","Nuclear","","0","0","0","0","0","0","1311.6","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Perryman","Constellation Power Source Gen","","39.442836","-76.221761","Harford County","Harford","Maryland","21130","Bush River Neck Rd","492.3","0","Natural Gas","","0","333","159.3","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Perryville Power Station","Entergy Louisiana LLC","","32.6908","-92.0183","Sterlington","Ouachita","Louisiana","71280","11140 Hwy 165 N","824.1","0","Natural Gas","","0","824.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pickwick Landing Dam","Tennessee Valley Authority","","35.0683","-88.2494","Pickwick Dam","Hardin","Tennessee","38365","State Rt. 128 S PO Box 6","240","240","Hydroelectric","Hydroelectric","0","0","0","0","240","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pilgrim Nuclear Power Station","Entergy Nuclear Generation Co","","41.9438","-70.578","Plymouth","Plymouth","Massachusetts","2360","600 Rocky Hill Road","670","0","Nuclear","","0","0","0","0","0","0","670","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pilot Hill Wind Farm","EDF Renewable Asset Holdings, Inc.","","40.999169","-88.056247","Hersche","Kankakee","Illinois","60941","8753 West 7000 South Road","175","175","Wind","Wind","0","0","0","0","0","0","0","0","175","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pinckneyville","Union Electric Co - (MO)","","38.1114","-89.3467","Pinckneyville","Perry","Illinois","62274","4646 White Walnut Road","380","0","Natural Gas","","0","380","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pine Bluff Energy Center","Pine Bluff Energy LLC","","34.2181","-91.9025","Pine Bluff","Jefferson","Arkansas","71601","5301 Fairfield Road","236","0","Natural Gas","","0","236","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pine Flat","Kings River Conservation Dist","","36.8326","-119.327","Piedra","Fresno","California","93649","27709 Pine Flat Road","165","165","Hydroelectric","Hydroelectric","0","0","0","0","165","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pine Tree Wind Power Project","Los Angeles Department of Water & Power","","35.248006","-118.175356","Mojave","Kern","California","93519","22500 Jawbone Canyon Rd.","135","135","Wind","Wind","0","0","0","0","0","0","0","0","135","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pinyon Pine I","Pinyon Pines Wind I, LLC","","35.043411","-118.211835","Mojave","Kern","California","93501","5004 Camelot Blvd","168","168","Wind","Wind","0","0","0","0","0","0","0","0","168","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pinyon Pine II","Pinyon Pines Wind II, LLC","","35.026759","-118.223333","Mojave","Kern","California","93501","5008 Camelot Blvd","132","132","Wind","Wind","0","0","0","0","0","0","0","0","132","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pio Pico Energy Center","Pio Pico Energy Center LLC","","32.573889","-116.917777","Otay Mesa","San Diego","California","92154","7363 Calzada de la Fuente","321","0","Natural Gas","","0","321","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pioneer Generating Station","Basin Electric Power Coop","","48.2325","-103.95278","Williston","Williams","North Dakota","58801","County Hwy 5 & 56th St NW","293.1","0","Natural Gas","","0","293.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pioneer Prairie Wind Farm","Pioneer Prairie Wind Farm I, LLC","","43.4839","-92.6131","McIntire","Mitchell","Iowa","50455","4968 Valley Ave","300","300","Wind","Wind","0","0","0","0","0","0","0","0","300","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pioneer Trail Wind Farm, LLC","E ON Climate Renewables N America LLC","","40.46405","-88.021517","Paxton","Iroquois","Illinois","60957","402 N 2300 East Road","150.4","150.4","Wind","Wind","0","0","0","0","0","0","0","0","150.4","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pirkey","Southwestern Electric Power Co","","32.4607","-94.4852","Hallsville","Harrison","Texas","75650","2396 FM Rd 3251","721","0","Coal","","721","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pit 4","Pacific Gas & Electric Co","","40.986361","-121.84944","Big Bend","Shasta","California","96011","Pit River Road","103.4","103.4","Hydroelectric","Hydroelectric","0","0","0","0","103.4","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pit 5","Pacific Gas & Electric Co","","40.986197","-121.977594","Big Bend","Shasta","California","96011","Pit 5 Road","141.6","141.6","Hydroelectric","Hydroelectric","0","0","0","0","141.6","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pit 7","Pacific Gas & Electric Co","","40.847462","-121.990798","Montgomery Creek","Shasta","California","96065","Fender's Ferry Road","109.8","109.8","Hydroelectric","Hydroelectric","0","0","0","0","109.8","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
